,intact_intent-acc.,intact_slot-f1,slot-f1,intent-acc.,perturbation,transformer_model
40,0.759932,0.695855,0.651414,0.758805,perturb_contracted_verb_and_pronoun,microsoft/Multilingual-MiniLM-L12-H384
41,0.759932,0.695855,0.695533,0.759369,perturb_da,microsoft/Multilingual-MiniLM-L12-H384
42,0.759932,0.695855,0.537544,0.760214,perturb_denn_in_questions,microsoft/Multilingual-MiniLM-L12-H384
43,0.759932,0.695855,0.695645,0.759651,perturb_double_article,microsoft/Multilingual-MiniLM-L12-H384
44,0.759932,0.695855,0.695645,0.759651,perturb_existential_clause,microsoft/Multilingual-MiniLM-L12-H384
45,0.759932,0.695855,0.685452,0.759087,perturb_genitive_to_dativ,microsoft/Multilingual-MiniLM-L12-H384
46,0.759932,0.695855,0.695435,0.759087,perturb_in,microsoft/Multilingual-MiniLM-L12-H384
47,0.759932,0.695855,0.695645,0.759369,perturb_nach,microsoft/Multilingual-MiniLM-L12-H384
48,0.759932,0.695855,0.695484,0.759651,perturb_negative_concord,microsoft/Multilingual-MiniLM-L12-H384
49,0.759932,0.695855,0.692512,0.759651,perturb_possesive_genitive,microsoft/Multilingual-MiniLM-L12-H384
50,0.759932,0.695855,0.69554,0.759651,perturb_relative_pronoun,microsoft/Multilingual-MiniLM-L12-H384
51,0.759932,0.695855,0.69196,0.761341,perturb_schwa_elision_in_verbs,microsoft/Multilingual-MiniLM-L12-H384
52,0.759932,0.695855,0.601482,0.672302,perturb_swap_name,microsoft/Multilingual-MiniLM-L12-H384
53,0.759932,0.695855,0.669775,0.75007,perturb_tun_imperativ,microsoft/Multilingual-MiniLM-L12-H384
54,0.876021,0.77485,0.774115,0.876303,perturb_2_verb_clusters,xlm-roberta-base
55,0.876021,0.77485,0.774527,0.876021,perturb_als_in_comparative_constructions,xlm-roberta-base
56,0.876021,0.77485,0.768547,0.876303,perturb_am_infinitive,xlm-roberta-base
57,0.876021,0.77485,0.614024,0.871513,perturb_article_before_personal_name,xlm-roberta-base
58,0.876021,0.77485,0.726009,0.875458,perturb_contracted_verb_and_pronoun,xlm-roberta-base
59,0.876021,0.77485,0.774465,0.876303,perturb_da,xlm-roberta-base
60,0.876021,0.77485,0.602813,0.875458,perturb_denn_in_questions,xlm-roberta-base
61,0.876021,0.77485,0.774465,0.876021,perturb_double_article,xlm-roberta-base
62,0.876021,0.77485,0.774465,0.876021,perturb_existential_clause,xlm-roberta-base
63,0.876021,0.77485,0.764245,0.87574,perturb_genitive_to_dativ,xlm-roberta-base
64,0.876021,0.77485,0.771533,0.875458,perturb_in,xlm-roberta-base
65,0.876021,0.77485,0.774366,0.876021,perturb_nach,xlm-roberta-base
66,0.876021,0.77485,0.774303,0.876021,perturb_negative_concord,xlm-roberta-base
67,0.876021,0.77485,0.770995,0.876021,perturb_possesive_genitive,xlm-roberta-base
68,0.876021,0.77485,0.774689,0.876021,perturb_relative_pronoun,xlm-roberta-base
69,0.876021,0.77485,0.775533,0.878557,perturb_schwa_elision_in_verbs,xlm-roberta-base
70,0.876021,0.77485,0.671447,0.784728,perturb_swap_name,xlm-roberta-base
71,0.876021,0.77485,0.747035,0.870668,perturb_tun_imperativ,xlm-roberta-base
72,0.907016,0.796732,0.795496,0.907016,perturb_2_verb_clusters,microsoft/mdeberta-v3-base
73,0.907016,0.796732,0.796478,0.907016,perturb_als_in_comparative_constructions,microsoft/mdeberta-v3-base
74,0.907016,0.796732,0.791495,0.905044,perturb_am_infinitive,microsoft/mdeberta-v3-base
75,0.907016,0.796732,0.641644,0.90758,perturb_article_before_personal_name,microsoft/mdeberta-v3-base
76,0.907016,0.796732,0.749445,0.907016,perturb_contracted_verb_and_pronoun,microsoft/mdeberta-v3-base
77,0.907016,0.796732,0.796415,0.907016,perturb_da,microsoft/mdeberta-v3-base
78,0.907016,0.796732,0.625605,0.906734,perturb_denn_in_questions,microsoft/mdeberta-v3-base
79,0.907016,0.796732,0.796415,0.907016,perturb_double_article,microsoft/mdeberta-v3-base
80,0.907016,0.796732,0.796415,0.907016,perturb_existential_clause,microsoft/mdeberta-v3-base
81,0.907016,0.796732,0.786314,0.907016,perturb_genitive_to_dativ,microsoft/mdeberta-v3-base
82,0.907016,0.796732,0.796066,0.906453,perturb_in,microsoft/mdeberta-v3-base
83,0.907016,0.796732,0.796415,0.907016,perturb_nach,microsoft/mdeberta-v3-base
84,0.907016,0.796732,0.796257,0.907016,perturb_negative_concord,microsoft/mdeberta-v3-base
85,0.907016,0.796732,0.792961,0.908143,perturb_possesive_genitive,microsoft/mdeberta-v3-base
86,0.907016,0.796732,0.796478,0.906734,perturb_relative_pronoun,microsoft/mdeberta-v3-base
87,0.907016,0.796732,0.796287,0.907016,perturb_schwa_elision_in_verbs,microsoft/mdeberta-v3-base
88,0.907016,0.796732,0.695386,0.798535,perturb_swap_name,microsoft/mdeberta-v3-base
89,0.907016,0.796732,0.763093,0.902226,perturb_tun_imperativ,microsoft/mdeberta-v3-base
90,0.887574,0.775984,0.774886,0.887292,perturb_2_verb_clusters,xlm-roberta-base
91,0.887574,0.775984,0.775609,0.887574,perturb_als_in_comparative_constructions,xlm-roberta-base
92,0.887574,0.775984,0.768448,0.885038,perturb_am_infinitive,xlm-roberta-base
93,0.887574,0.775984,0.619155,0.885038,perturb_article_before_personal_name,xlm-roberta-base
94,0.887574,0.775984,0.72917,0.886447,perturb_contracted_verb_and_pronoun,xlm-roberta-base
95,0.887574,0.775984,0.77567,0.887574,perturb_da,xlm-roberta-base
96,0.887574,0.775984,0.606763,0.886165,perturb_denn_in_questions,xlm-roberta-base
97,0.887574,0.775984,0.77567,0.887574,perturb_double_article,xlm-roberta-base
98,0.887574,0.775984,0.77567,0.887574,perturb_existential_clause,xlm-roberta-base
99,0.887574,0.775984,0.764734,0.88701,perturb_genitive_to_dativ,xlm-roberta-base
100,0.887574,0.775984,0.775539,0.887574,perturb_in,xlm-roberta-base
101,0.887574,0.775984,0.775792,0.887574,perturb_nach,xlm-roberta-base
102,0.887574,0.775984,0.775513,0.887574,perturb_negative_concord,xlm-roberta-base
103,0.887574,0.775984,0.772521,0.887574,perturb_possesive_genitive,xlm-roberta-base
104,0.887574,0.775984,0.775635,0.887574,perturb_relative_pronoun,xlm-roberta-base
105,0.887574,0.775984,0.774912,0.887292,perturb_schwa_elision_in_verbs,xlm-roberta-base
106,0.887574,0.775984,0.680044,0.791772,perturb_swap_name,xlm-roberta-base
107,0.887574,0.775984,0.746633,0.879121,perturb_tun_imperativ,xlm-roberta-base
108,0.922795,0.798885,0.79793,0.922795,perturb_2_verb_clusters,microsoft/mdeberta-v3-base
109,0.922795,0.798885,0.798503,0.922795,perturb_als_in_comparative_constructions,microsoft/mdeberta-v3-base
110,0.922795,0.798885,0.79334,0.920823,perturb_am_infinitive,microsoft/mdeberta-v3-base
111,0.922795,0.798885,0.642868,0.921105,perturb_article_before_personal_name,microsoft/mdeberta-v3-base
112,0.922795,0.798885,0.751214,0.923077,perturb_contracted_verb_and_pronoun,microsoft/mdeberta-v3-base
113,0.922795,0.798885,0.79863,0.922795,perturb_da,microsoft/mdeberta-v3-base
114,0.922795,0.798885,0.62495,0.921668,perturb_denn_in_questions,microsoft/mdeberta-v3-base
115,0.922795,0.798885,0.798567,0.922795,perturb_double_article,microsoft/mdeberta-v3-base
116,0.922795,0.798885,0.798567,0.922795,perturb_existential_clause,microsoft/mdeberta-v3-base
117,0.922795,0.798885,0.789252,0.923077,perturb_genitive_to_dativ,microsoft/mdeberta-v3-base
118,0.922795,0.798885,0.797325,0.921386,perturb_in,microsoft/mdeberta-v3-base
119,0.922795,0.798885,0.798567,0.922795,perturb_nach,microsoft/mdeberta-v3-base
120,0.922795,0.798885,0.798408,0.922795,perturb_negative_concord,microsoft/mdeberta-v3-base
121,0.922795,0.798885,0.795004,0.92364,perturb_possesive_genitive,microsoft/mdeberta-v3-base
122,0.922795,0.798885,0.798567,0.922232,perturb_relative_pronoun,microsoft/mdeberta-v3-base
123,0.922795,0.798885,0.797993,0.922513,perturb_schwa_elision_in_verbs,microsoft/mdeberta-v3-base
124,0.922795,0.798885,0.696656,0.830657,perturb_swap_name,microsoft/mdeberta-v3-base
125,0.922795,0.798885,0.76728,0.918005,perturb_tun_imperativ,microsoft/mdeberta-v3-base
126,0.915751,0.799711,0.798491,0.915469,perturb_2_verb_clusters,google/rembert
127,0.915751,0.799711,0.799294,0.915751,perturb_als_in_comparative_constructions,google/rembert
128,0.915751,0.799711,0.792683,0.915187,perturb_am_infinitive,google/rembert
129,0.915751,0.799711,0.63468,0.918287,perturb_article_before_personal_name,google/rembert
130,0.915751,0.799711,0.750562,0.914342,perturb_contracted_verb_and_pronoun,google/rembert
131,0.915751,0.799711,0.799197,0.915469,perturb_da,google/rembert
132,0.915751,0.799711,0.624418,0.916596,perturb_denn_in_questions,google/rembert
133,0.915751,0.799711,0.799294,0.915751,perturb_double_article,google/rembert
134,0.915751,0.799711,0.799294,0.915751,perturb_existential_clause,google/rembert
135,0.915751,0.799711,0.788,0.915751,perturb_genitive_to_dativ,google/rembert
136,0.915751,0.799711,0.798459,0.916596,perturb_in,google/rembert
137,0.915751,0.799711,0.799294,0.915751,perturb_nach,google/rembert
138,0.915751,0.799711,0.799133,0.915751,perturb_negative_concord,google/rembert
139,0.915751,0.799711,0.795797,0.916596,perturb_possesive_genitive,google/rembert
140,0.915751,0.799711,0.799486,0.915187,perturb_relative_pronoun,google/rembert
141,0.915751,0.799711,0.79862,0.914342,perturb_schwa_elision_in_verbs,google/rembert
142,0.915751,0.799711,0.696928,0.832911,perturb_swap_name,google/rembert
143,0.915751,0.799711,0.768739,0.908988,perturb_tun_imperativ,google/rembert
144,0.612285,0.586304,0.585276,0.612849,perturb_2_verb_clusters,distilbert-base-multilingual-cased
145,0.612285,0.586304,0.586049,0.612285,perturb_als_in_comparative_constructions,distilbert-base-multilingual-cased
146,0.612285,0.586304,0.579856,0.607495,perturb_am_infinitive,distilbert-base-multilingual-cased
147,0.612285,0.586304,0.459403,0.604959,perturb_article_before_personal_name,distilbert-base-multilingual-cased
148,0.612285,0.586304,0.552598,0.609467,perturb_contracted_verb_and_pronoun,distilbert-base-multilingual-cased
149,0.612285,0.586304,0.585823,0.612285,perturb_da,distilbert-base-multilingual-cased
150,0.612285,0.586304,0.453325,0.610313,perturb_denn_in_questions,distilbert-base-multilingual-cased
151,0.612285,0.586304,0.586096,0.612285,perturb_double_article,distilbert-base-multilingual-cased
152,0.612285,0.586304,0.586096,0.612285,perturb_existential_clause,distilbert-base-multilingual-cased
153,0.612285,0.586304,0.579411,0.61313,perturb_genitive_to_dativ,distilbert-base-multilingual-cased
154,0.612285,0.586304,0.583467,0.610031,perturb_in,distilbert-base-multilingual-cased
155,0.612285,0.586304,0.586143,0.612285,perturb_nach,distilbert-base-multilingual-cased
156,0.612285,0.586304,0.585936,0.612285,perturb_negative_concord,distilbert-base-multilingual-cased
157,0.612285,0.586304,0.583433,0.612003,perturb_possesive_genitive,distilbert-base-multilingual-cased
158,0.612285,0.586304,0.585745,0.612567,perturb_relative_pronoun,distilbert-base-multilingual-cased
159,0.612285,0.586304,0.58193,0.609186,perturb_schwa_elision_in_verbs,distilbert-base-multilingual-cased
160,0.612285,0.586304,0.497451,0.54297,perturb_swap_name,distilbert-base-multilingual-cased
161,0.612285,0.586304,0.565283,0.613976,perturb_tun_imperativ,distilbert-base-multilingual-cased
162,0.919414,0.792231,0.791425,0.919132,perturb_2_verb_clusters,microsoft/mdeberta-v3-base
163,0.919414,0.792231,0.791908,0.919414,perturb_als_in_comparative_constructions,microsoft/mdeberta-v3-base
164,0.919414,0.792231,0.786066,0.918005,perturb_am_infinitive,microsoft/mdeberta-v3-base
165,0.919414,0.792231,0.636868,0.923077,perturb_article_before_personal_name,microsoft/mdeberta-v3-base
166,0.919414,0.792231,0.744418,0.920541,perturb_contracted_verb_and_pronoun,microsoft/mdeberta-v3-base
167,0.919414,0.792231,0.791972,0.919414,perturb_da,microsoft/mdeberta-v3-base
168,0.919414,0.792231,0.61851,0.920541,perturb_denn_in_questions,microsoft/mdeberta-v3-base
169,0.919414,0.792231,0.791908,0.919414,perturb_double_article,microsoft/mdeberta-v3-base
170,0.919414,0.792231,0.791908,0.919414,perturb_existential_clause,microsoft/mdeberta-v3-base
171,0.919414,0.792231,0.781783,0.919977,perturb_genitive_to_dativ,microsoft/mdeberta-v3-base
172,0.919414,0.792231,0.791297,0.918569,perturb_in,microsoft/mdeberta-v3-base
173,0.919414,0.792231,0.791908,0.919414,perturb_nach,microsoft/mdeberta-v3-base
174,0.919414,0.792231,0.791747,0.919414,perturb_negative_concord,microsoft/mdeberta-v3-base
175,0.919414,0.792231,0.788142,0.920541,perturb_possesive_genitive,microsoft/mdeberta-v3-base
176,0.919414,0.792231,0.791942,0.919132,perturb_relative_pronoun,microsoft/mdeberta-v3-base
177,0.919414,0.792231,0.791526,0.917442,perturb_schwa_elision_in_verbs,microsoft/mdeberta-v3-base
178,0.919414,0.792231,0.692034,0.823331,perturb_swap_name,microsoft/mdeberta-v3-base
179,0.919414,0.792231,0.761292,0.917442,perturb_tun_imperativ,microsoft/mdeberta-v3-base
180,0.914624,0.799104,0.798303,0.91406,perturb_2_verb_clusters,google/rembert
181,0.914624,0.799104,0.798623,0.914624,perturb_als_in_comparative_constructions,google/rembert
182,0.914624,0.799104,0.793117,0.911806,perturb_am_infinitive,google/rembert
183,0.914624,0.799104,0.63663,0.914342,perturb_article_before_personal_name,google/rembert
184,0.914624,0.799104,0.74924,0.91406,perturb_contracted_verb_and_pronoun,google/rembert
185,0.914624,0.799104,0.798527,0.914624,perturb_da,google/rembert
186,0.914624,0.799104,0.622909,0.91237,perturb_denn_in_questions,google/rembert
187,0.914624,0.799104,0.798623,0.914624,perturb_double_article,google/rembert
188,0.914624,0.799104,0.798623,0.914624,perturb_existential_clause,google/rembert
189,0.914624,0.799104,0.787389,0.914342,perturb_genitive_to_dativ,google/rembert
190,0.914624,0.799104,0.797342,0.91406,perturb_in,google/rembert
191,0.914624,0.799104,0.798527,0.914624,perturb_nach,google/rembert
192,0.914624,0.799104,0.798463,0.914624,perturb_negative_concord,google/rembert
193,0.914624,0.799104,0.795327,0.914624,perturb_possesive_genitive,google/rembert
194,0.914624,0.799104,0.79904,0.913497,perturb_relative_pronoun,google/rembert
195,0.914624,0.799104,0.798719,0.911243,perturb_schwa_elision_in_verbs,google/rembert
196,0.914624,0.799104,0.699183,0.826148,perturb_swap_name,google/rembert
197,0.914624,0.799104,0.76799,0.909552,perturb_tun_imperativ,google/rembert
198,0.667794,0.673144,0.672874,0.666948,perturb_2_verb_clusters,bert-base-multilingual-cased
199,0.667794,0.673144,0.672981,0.667794,perturb_als_in_comparative_constructions,bert-base-multilingual-cased
200,0.667794,0.673144,0.667265,0.667794,perturb_am_infinitive,bert-base-multilingual-cased
201,0.667794,0.673144,0.54312,0.665821,perturb_article_before_personal_name,bert-base-multilingual-cased
202,0.667794,0.673144,0.639195,0.666948,perturb_contracted_verb_and_pronoun,bert-base-multilingual-cased
203,0.667794,0.673144,0.672871,0.667794,perturb_da,bert-base-multilingual-cased
204,0.667794,0.673144,0.527007,0.665821,perturb_denn_in_questions,bert-base-multilingual-cased
205,0.667794,0.673144,0.672981,0.667794,perturb_double_article,bert-base-multilingual-cased
206,0.667794,0.673144,0.672981,0.667794,perturb_existential_clause,bert-base-multilingual-cased
207,0.667794,0.673144,0.664325,0.666948,perturb_genitive_to_dativ,bert-base-multilingual-cased
208,0.667794,0.673144,0.672552,0.666948,perturb_in,bert-base-multilingual-cased
209,0.667794,0.673144,0.672873,0.667794,perturb_nach,bert-base-multilingual-cased
210,0.667794,0.673144,0.672818,0.668639,perturb_negative_concord,bert-base-multilingual-cased
211,0.667794,0.673144,0.66955,0.668076,perturb_possesive_genitive,bert-base-multilingual-cased
212,0.667794,0.673144,0.672548,0.66723,perturb_relative_pronoun,bert-base-multilingual-cased
213,0.667794,0.673144,0.665571,0.663567,perturb_schwa_elision_in_verbs,bert-base-multilingual-cased
214,0.667794,0.673144,0.579021,0.571147,perturb_swap_name,bert-base-multilingual-cased
215,0.667794,0.673144,0.649861,0.65765,perturb_tun_imperativ,bert-base-multilingual-cased
216,0.920823,0.797273,0.796792,0.921105,perturb_2_verb_clusters,google/rembert
217,0.920823,0.797273,0.796889,0.920823,perturb_als_in_comparative_constructions,google/rembert
218,0.920823,0.797273,0.790123,0.917442,perturb_am_infinitive,google/rembert
219,0.920823,0.797273,0.635032,0.921386,perturb_article_before_personal_name,google/rembert
220,0.920823,0.797273,0.748717,0.921386,perturb_contracted_verb_and_pronoun,google/rembert
221,0.920823,0.797273,0.79676,0.920823,perturb_da,google/rembert
222,0.920823,0.797273,0.623274,0.918569,perturb_denn_in_questions,google/rembert
223,0.920823,0.797273,0.796953,0.920823,perturb_double_article,google/rembert
224,0.920823,0.797273,0.796953,0.920823,perturb_existential_clause,google/rembert
225,0.920823,0.797273,0.786018,0.920541,perturb_genitive_to_dativ,google/rembert
226,0.920823,0.797273,0.796308,0.919132,perturb_in,google/rembert
227,0.920823,0.797273,0.796856,0.920823,perturb_nach,google/rembert
228,0.920823,0.797273,0.796792,0.920823,perturb_negative_concord,google/rembert
229,0.920823,0.797273,0.793557,0.920823,perturb_possesive_genitive,google/rembert
230,0.920823,0.797273,0.79676,0.920259,perturb_relative_pronoun,google/rembert
231,0.920823,0.797273,0.797046,0.919132,perturb_schwa_elision_in_verbs,google/rembert
232,0.920823,0.797273,0.697807,0.832911,perturb_swap_name,google/rembert
233,0.920823,0.797273,0.762087,0.909834,perturb_tun_imperativ,google/rembert
234,0.681882,0.68234,0.682025,0.681319,perturb_2_verb_clusters,bert-base-multilingual-cased
235,0.681882,0.68234,0.682025,0.681882,perturb_als_in_comparative_constructions,bert-base-multilingual-cased
236,0.681882,0.68234,0.676616,0.680473,perturb_am_infinitive,bert-base-multilingual-cased
237,0.681882,0.68234,0.552459,0.673993,perturb_article_before_personal_name,bert-base-multilingual-cased
238,0.681882,0.68234,0.643363,0.681319,perturb_contracted_verb_and_pronoun,bert-base-multilingual-cased
239,0.681882,0.68234,0.682286,0.682164,perturb_da,bert-base-multilingual-cased
240,0.681882,0.68234,0.528873,0.682446,perturb_denn_in_questions,bert-base-multilingual-cased
241,0.681882,0.68234,0.682025,0.681882,perturb_double_article,bert-base-multilingual-cased
242,0.681882,0.68234,0.682025,0.681882,perturb_existential_clause,bert-base-multilingual-cased
243,0.681882,0.68234,0.674314,0.6816,perturb_genitive_to_dativ,bert-base-multilingual-cased
244,0.681882,0.68234,0.681284,0.67991,perturb_in,bert-base-multilingual-cased
245,0.681882,0.68234,0.682025,0.681882,perturb_nach,bert-base-multilingual-cased
246,0.681882,0.68234,0.681922,0.682164,perturb_negative_concord,bert-base-multilingual-cased
247,0.681882,0.68234,0.678347,0.682164,perturb_possesive_genitive,bert-base-multilingual-cased
248,0.681882,0.68234,0.681818,0.681882,perturb_relative_pronoun,bert-base-multilingual-cased
249,0.681882,0.68234,0.681348,0.686109,perturb_schwa_elision_in_verbs,bert-base-multilingual-cased
250,0.681882,0.68234,0.592518,0.609467,perturb_swap_name,bert-base-multilingual-cased
251,0.681882,0.68234,0.656024,0.673711,perturb_tun_imperativ,bert-base-multilingual-cased
252,0.771203,0.713756,0.713388,0.771203,perturb_2_verb_clusters,microsoft/Multilingual-MiniLM-L12-H384
253,0.771203,0.713756,0.713641,0.770921,perturb_als_in_comparative_constructions,microsoft/Multilingual-MiniLM-L12-H384
254,0.771203,0.713756,0.708467,0.770076,perturb_am_infinitive,microsoft/Multilingual-MiniLM-L12-H384
255,0.771203,0.713756,0.564386,0.772894,perturb_article_before_personal_name,microsoft/Multilingual-MiniLM-L12-H384
256,0.771203,0.713756,0.671075,0.769513,perturb_contracted_verb_and_pronoun,microsoft/Multilingual-MiniLM-L12-H384
257,0.771203,0.713756,0.713538,0.771203,perturb_da,microsoft/Multilingual-MiniLM-L12-H384
258,0.771203,0.713756,0.554302,0.77064,perturb_denn_in_questions,microsoft/Multilingual-MiniLM-L12-H384
259,0.771203,0.713756,0.713641,0.770921,perturb_double_article,microsoft/Multilingual-MiniLM-L12-H384
260,0.771203,0.713756,0.713641,0.770921,perturb_existential_clause,microsoft/Multilingual-MiniLM-L12-H384
261,0.771203,0.713756,0.703212,0.771767,perturb_genitive_to_dativ,microsoft/Multilingual-MiniLM-L12-H384
262,0.771203,0.713756,0.713284,0.771203,perturb_in,microsoft/Multilingual-MiniLM-L12-H384
263,0.771203,0.713756,0.71348,0.770921,perturb_nach,microsoft/Multilingual-MiniLM-L12-H384
264,0.771203,0.713756,0.71348,0.770921,perturb_negative_concord,microsoft/Multilingual-MiniLM-L12-H384
265,0.771203,0.713756,0.710607,0.771485,perturb_possesive_genitive,microsoft/Multilingual-MiniLM-L12-H384
266,0.771203,0.713756,0.713377,0.77064,perturb_relative_pronoun,microsoft/Multilingual-MiniLM-L12-H384
267,0.771203,0.713756,0.712234,0.77064,perturb_schwa_elision_in_verbs,microsoft/Multilingual-MiniLM-L12-H384
268,0.771203,0.713756,0.618119,0.684418,perturb_swap_name,microsoft/Multilingual-MiniLM-L12-H384
269,0.771203,0.713756,0.683536,0.767822,perturb_tun_imperativ,microsoft/Multilingual-MiniLM-L12-H384
270,0.601578,0.597541,0.596792,0.602423,perturb_2_verb_clusters,distilbert-base-multilingual-cased
271,0.601578,0.597541,0.59759,0.601578,perturb_als_in_comparative_constructions,distilbert-base-multilingual-cased
272,0.601578,0.597541,0.591898,0.600733,perturb_am_infinitive,distilbert-base-multilingual-cased
273,0.601578,0.597541,0.4684,0.599606,perturb_article_before_personal_name,distilbert-base-multilingual-cased
274,0.601578,0.597541,0.561876,0.599887,perturb_contracted_verb_and_pronoun,distilbert-base-multilingual-cased
275,0.601578,0.597541,0.597325,0.601578,perturb_da,distilbert-base-multilingual-cased
276,0.601578,0.597541,0.46431,0.601014,perturb_denn_in_questions,distilbert-base-multilingual-cased
277,0.601578,0.597541,0.597541,0.601578,perturb_double_article,distilbert-base-multilingual-cased
278,0.601578,0.597541,0.597541,0.601578,perturb_existential_clause,distilbert-base-multilingual-cased
279,0.601578,0.597541,0.591959,0.601296,perturb_genitive_to_dativ,distilbert-base-multilingual-cased
280,0.601578,0.597541,0.594545,0.599887,perturb_in,distilbert-base-multilingual-cased
281,0.601578,0.597541,0.597325,0.601578,perturb_nach,distilbert-base-multilingual-cased
282,0.601578,0.597541,0.597375,0.60186,perturb_negative_concord,distilbert-base-multilingual-cased
283,0.601578,0.597541,0.594487,0.60186,perturb_possesive_genitive,distilbert-base-multilingual-cased
284,0.601578,0.597541,0.597174,0.602423,perturb_relative_pronoun,distilbert-base-multilingual-cased
285,0.601578,0.597541,0.5937,0.602423,perturb_schwa_elision_in_verbs,distilbert-base-multilingual-cased
286,0.601578,0.597541,0.508833,0.536771,perturb_swap_name,distilbert-base-multilingual-cased
287,0.601578,0.597541,0.575336,0.602705,perturb_tun_imperativ,distilbert-base-multilingual-cased
288,0.910961,0.797289,0.796555,0.910679,perturb_2_verb_clusters,microsoft/mdeberta-v3-base
289,0.910961,0.797289,0.79697,0.910961,perturb_als_in_comparative_constructions,microsoft/mdeberta-v3-base
290,0.910961,0.797289,0.79151,0.907861,perturb_am_infinitive,microsoft/mdeberta-v3-base
291,0.910961,0.797289,0.64114,0.911524,perturb_article_before_personal_name,microsoft/mdeberta-v3-base
