,intact_intent-acc.,intact_slot-f1,slot-f1,intent-acc.,perturbation,transformer_model
42,0.788354,0.79734,0.764088,0.788354,perturb_denn_in_questions,xlm-roberta-base
43,0.788354,0.79734,0.765838,0.788354,perturb_double_article,xlm-roberta-base
44,0.788354,0.79734,0.765838,0.788354,perturb_existential_clause,xlm-roberta-base
45,0.788354,0.79734,0.765838,0.788354,perturb_genitive_to_dativ,xlm-roberta-base
46,0.788354,0.79734,0.762771,0.787234,perturb_in,xlm-roberta-base
47,0.788354,0.79734,0.754395,0.787234,perturb_nach,xlm-roberta-base
48,0.788354,0.79734,0.765838,0.788354,perturb_negative_concord,xlm-roberta-base
49,0.788354,0.79734,0.765838,0.788354,perturb_possesive_genitive,xlm-roberta-base
50,0.788354,0.79734,0.765704,0.788354,perturb_relative_pronoun,xlm-roberta-base
51,0.788354,0.79734,0.764891,0.788354,perturb_schwa_elision_in_verbs,xlm-roberta-base
52,0.788354,0.79734,0.765838,0.788354,perturb_swap_name,xlm-roberta-base
53,0.788354,0.79734,0.691055,0.783875,perturb_tun_imperativ,xlm-roberta-base
54,0.792833,0.795478,0.763643,0.792833,perturb_2_verb_clusters,xlm-roberta-base
55,0.792833,0.795478,0.76351,0.792833,perturb_als_in_comparative_constructions,xlm-roberta-base
56,0.792833,0.795478,0.734984,0.791713,perturb_am_infinitive,xlm-roberta-base
57,0.792833,0.795478,0.763643,0.792833,perturb_article_before_personal_name,xlm-roberta-base
58,0.792833,0.795478,0.74244,0.792833,perturb_contracted_verb_and_pronoun,xlm-roberta-base
59,0.792833,0.795478,0.763643,0.792833,perturb_da,xlm-roberta-base
60,0.792833,0.795478,0.761905,0.792833,perturb_denn_in_questions,xlm-roberta-base
61,0.792833,0.795478,0.763643,0.792833,perturb_double_article,xlm-roberta-base
62,0.792833,0.795478,0.763643,0.792833,perturb_existential_clause,xlm-roberta-base
63,0.792833,0.795478,0.763643,0.792833,perturb_genitive_to_dativ,xlm-roberta-base
64,0.792833,0.795478,0.757855,0.792833,perturb_in,xlm-roberta-base
65,0.792833,0.795478,0.763756,0.792833,perturb_nach,xlm-roberta-base
66,0.792833,0.795478,0.763643,0.792833,perturb_negative_concord,xlm-roberta-base
67,0.792833,0.795478,0.763643,0.792833,perturb_possesive_genitive,xlm-roberta-base
68,0.792833,0.795478,0.763162,0.792833,perturb_relative_pronoun,xlm-roberta-base
69,0.792833,0.795478,0.764573,0.792833,perturb_schwa_elision_in_verbs,xlm-roberta-base
70,0.792833,0.795478,0.763643,0.792833,perturb_swap_name,xlm-roberta-base
71,0.792833,0.795478,0.683764,0.790594,perturb_tun_imperativ,xlm-roberta-base
72,0.772676,0.620073,0.599437,0.772676,perturb_2_verb_clusters,bert-base-multilingual-cased
73,0.772676,0.620073,0.599437,0.772676,perturb_als_in_comparative_constructions,bert-base-multilingual-cased
74,0.772676,0.620073,0.579233,0.768197,perturb_am_infinitive,bert-base-multilingual-cased
75,0.772676,0.620073,0.599437,0.772676,perturb_article_before_personal_name,bert-base-multilingual-cased
76,0.772676,0.620073,0.580367,0.772676,perturb_contracted_verb_and_pronoun,bert-base-multilingual-cased
77,0.772676,0.620073,0.599437,0.772676,perturb_da,bert-base-multilingual-cased
78,0.772676,0.620073,0.598112,0.772676,perturb_denn_in_questions,bert-base-multilingual-cased
79,0.772676,0.620073,0.599437,0.772676,perturb_double_article,bert-base-multilingual-cased
80,0.772676,0.620073,0.599437,0.772676,perturb_existential_clause,bert-base-multilingual-cased
81,0.772676,0.620073,0.599437,0.772676,perturb_genitive_to_dativ,bert-base-multilingual-cased
82,0.772676,0.620073,0.596125,0.772676,perturb_in,bert-base-multilingual-cased
83,0.772676,0.620073,0.601524,0.769317,perturb_nach,bert-base-multilingual-cased
84,0.772676,0.620073,0.599437,0.772676,perturb_negative_concord,bert-base-multilingual-cased
85,0.772676,0.620073,0.599437,0.772676,perturb_possesive_genitive,bert-base-multilingual-cased
86,0.772676,0.620073,0.599768,0.772676,perturb_relative_pronoun,bert-base-multilingual-cased
87,0.772676,0.620073,0.601327,0.772676,perturb_schwa_elision_in_verbs,bert-base-multilingual-cased
88,0.772676,0.620073,0.599437,0.772676,perturb_swap_name,bert-base-multilingual-cased
89,0.772676,0.620073,0.547796,0.761478,perturb_tun_imperativ,bert-base-multilingual-cased
90,0.7514,0.663623,0.638024,0.7514,perturb_2_verb_clusters,microsoft/Multilingual-MiniLM-L12-H384
91,0.7514,0.663623,0.638024,0.7514,perturb_als_in_comparative_constructions,microsoft/Multilingual-MiniLM-L12-H384
92,0.7514,0.663623,0.617637,0.75252,perturb_am_infinitive,microsoft/Multilingual-MiniLM-L12-H384
93,0.7514,0.663623,0.638024,0.7514,perturb_article_before_personal_name,microsoft/Multilingual-MiniLM-L12-H384
94,0.7514,0.663623,0.619056,0.7514,perturb_contracted_verb_and_pronoun,microsoft/Multilingual-MiniLM-L12-H384
95,0.7514,0.663623,0.638024,0.7514,perturb_da,microsoft/Multilingual-MiniLM-L12-H384
96,0.7514,0.663623,0.637117,0.7514,perturb_denn_in_questions,microsoft/Multilingual-MiniLM-L12-H384
97,0.7514,0.663623,0.638024,0.7514,perturb_double_article,microsoft/Multilingual-MiniLM-L12-H384
98,0.7514,0.663623,0.638024,0.7514,perturb_existential_clause,microsoft/Multilingual-MiniLM-L12-H384
99,0.7514,0.663623,0.637916,0.7514,perturb_genitive_to_dativ,microsoft/Multilingual-MiniLM-L12-H384
100,0.7514,0.663623,0.63641,0.7514,perturb_in,microsoft/Multilingual-MiniLM-L12-H384
101,0.7514,0.663623,0.640392,0.7514,perturb_nach,microsoft/Multilingual-MiniLM-L12-H384
102,0.7514,0.663623,0.638024,0.7514,perturb_negative_concord,microsoft/Multilingual-MiniLM-L12-H384
103,0.7514,0.663623,0.638024,0.7514,perturb_possesive_genitive,microsoft/Multilingual-MiniLM-L12-H384
104,0.7514,0.663623,0.637779,0.7514,perturb_relative_pronoun,microsoft/Multilingual-MiniLM-L12-H384
105,0.7514,0.663623,0.637549,0.75252,perturb_schwa_elision_in_verbs,microsoft/Multilingual-MiniLM-L12-H384
106,0.7514,0.663623,0.638024,0.7514,perturb_swap_name,microsoft/Multilingual-MiniLM-L12-H384
107,0.7514,0.663623,0.569363,0.75252,perturb_tun_imperativ,microsoft/Multilingual-MiniLM-L12-H384
108,0.772676,0.727719,0.702456,0.772676,perturb_2_verb_clusters,microsoft/Multilingual-MiniLM-L12-H384
109,0.772676,0.727719,0.702807,0.772676,perturb_als_in_comparative_constructions,microsoft/Multilingual-MiniLM-L12-H384
110,0.772676,0.727719,0.677217,0.772676,perturb_am_infinitive,microsoft/Multilingual-MiniLM-L12-H384
111,0.772676,0.727719,0.702807,0.772676,perturb_article_before_personal_name,microsoft/Multilingual-MiniLM-L12-H384
112,0.772676,0.727719,0.683038,0.772676,perturb_contracted_verb_and_pronoun,microsoft/Multilingual-MiniLM-L12-H384
113,0.772676,0.727719,0.702807,0.772676,perturb_da,microsoft/Multilingual-MiniLM-L12-H384
114,0.772676,0.727719,0.701053,0.772676,perturb_denn_in_questions,microsoft/Multilingual-MiniLM-L12-H384
115,0.772676,0.727719,0.702807,0.772676,perturb_double_article,microsoft/Multilingual-MiniLM-L12-H384
116,0.772676,0.727719,0.702807,0.772676,perturb_existential_clause,microsoft/Multilingual-MiniLM-L12-H384
117,0.772676,0.727719,0.702807,0.772676,perturb_genitive_to_dativ,microsoft/Multilingual-MiniLM-L12-H384
118,0.772676,0.727719,0.702494,0.772676,perturb_in,microsoft/Multilingual-MiniLM-L12-H384
119,0.772676,0.727719,0.702788,0.770437,perturb_nach,microsoft/Multilingual-MiniLM-L12-H384
120,0.772676,0.727719,0.702807,0.772676,perturb_negative_concord,microsoft/Multilingual-MiniLM-L12-H384
121,0.772676,0.727719,0.702807,0.772676,perturb_possesive_genitive,microsoft/Multilingual-MiniLM-L12-H384
122,0.772676,0.727719,0.702456,0.772676,perturb_relative_pronoun,microsoft/Multilingual-MiniLM-L12-H384
123,0.772676,0.727719,0.701754,0.774916,perturb_schwa_elision_in_verbs,microsoft/Multilingual-MiniLM-L12-H384
124,0.772676,0.727719,0.702807,0.772676,perturb_swap_name,microsoft/Multilingual-MiniLM-L12-H384
125,0.772676,0.727719,0.626008,0.772676,perturb_tun_imperativ,microsoft/Multilingual-MiniLM-L12-H384
126,0.790594,0.804135,0.77217,0.790594,perturb_2_verb_clusters,xlm-roberta-base
127,0.790594,0.804135,0.77217,0.790594,perturb_als_in_comparative_constructions,xlm-roberta-base
128,0.790594,0.804135,0.736315,0.790594,perturb_am_infinitive,xlm-roberta-base
129,0.790594,0.804135,0.77217,0.790594,perturb_article_before_personal_name,xlm-roberta-base
130,0.790594,0.804135,0.751052,0.790594,perturb_contracted_verb_and_pronoun,xlm-roberta-base
131,0.790594,0.804135,0.77217,0.790594,perturb_da,xlm-roberta-base
132,0.790594,0.804135,0.770417,0.790594,perturb_denn_in_questions,xlm-roberta-base
133,0.790594,0.804135,0.77217,0.790594,perturb_double_article,xlm-roberta-base
134,0.790594,0.804135,0.77217,0.790594,perturb_existential_clause,xlm-roberta-base
135,0.790594,0.804135,0.77217,0.790594,perturb_genitive_to_dativ,xlm-roberta-base
136,0.790594,0.804135,0.766375,0.790594,perturb_in,xlm-roberta-base
137,0.790594,0.804135,0.772298,0.790594,perturb_nach,xlm-roberta-base
138,0.790594,0.804135,0.77217,0.790594,perturb_negative_concord,xlm-roberta-base
139,0.790594,0.804135,0.77217,0.790594,perturb_possesive_genitive,xlm-roberta-base
140,0.790594,0.804135,0.773595,0.790594,perturb_relative_pronoun,xlm-roberta-base
141,0.790594,0.804135,0.772225,0.789474,perturb_schwa_elision_in_verbs,xlm-roberta-base
142,0.790594,0.804135,0.77217,0.790594,perturb_swap_name,xlm-roberta-base
143,0.790594,0.804135,0.692577,0.790594,perturb_tun_imperativ,xlm-roberta-base
144,0.790594,0.799299,0.767157,0.790594,perturb_2_verb_clusters,microsoft/mdeberta-v3-base
145,0.790594,0.799299,0.767157,0.790594,perturb_als_in_comparative_constructions,microsoft/mdeberta-v3-base
146,0.790594,0.799299,0.739769,0.787234,perturb_am_infinitive,microsoft/mdeberta-v3-base
147,0.790594,0.799299,0.767157,0.790594,perturb_article_before_personal_name,microsoft/mdeberta-v3-base
148,0.790594,0.799299,0.744398,0.790594,perturb_contracted_verb_and_pronoun,microsoft/mdeberta-v3-base
149,0.790594,0.799299,0.767157,0.790594,perturb_da,microsoft/mdeberta-v3-base
150,0.790594,0.799299,0.765406,0.790594,perturb_denn_in_questions,microsoft/mdeberta-v3-base
151,0.790594,0.799299,0.767157,0.790594,perturb_double_article,microsoft/mdeberta-v3-base
152,0.790594,0.799299,0.767157,0.790594,perturb_existential_clause,microsoft/mdeberta-v3-base
153,0.790594,0.799299,0.767157,0.790594,perturb_genitive_to_dativ,microsoft/mdeberta-v3-base
154,0.790594,0.799299,0.763471,0.790594,perturb_in,microsoft/mdeberta-v3-base
155,0.790594,0.799299,0.769716,0.790594,perturb_nach,microsoft/mdeberta-v3-base
156,0.790594,0.799299,0.767157,0.790594,perturb_negative_concord,microsoft/mdeberta-v3-base
157,0.790594,0.799299,0.767157,0.790594,perturb_possesive_genitive,microsoft/mdeberta-v3-base
158,0.790594,0.799299,0.767157,0.790594,perturb_relative_pronoun,microsoft/mdeberta-v3-base
159,0.790594,0.799299,0.765096,0.790594,perturb_schwa_elision_in_verbs,microsoft/mdeberta-v3-base
160,0.790594,0.799299,0.767157,0.790594,perturb_swap_name,microsoft/mdeberta-v3-base
161,0.790594,0.799299,0.69477,0.790594,perturb_tun_imperativ,microsoft/mdeberta-v3-base
162,0.791713,0.834187,0.800777,0.791713,perturb_2_verb_clusters,google/rembert
163,0.791713,0.834187,0.800989,0.791713,perturb_als_in_comparative_constructions,google/rembert
164,0.791713,0.834187,0.773469,0.788354,perturb_am_infinitive,google/rembert
165,0.791713,0.834187,0.800989,0.791713,perturb_article_before_personal_name,google/rembert
166,0.791713,0.834187,0.776346,0.791713,perturb_contracted_verb_and_pronoun,google/rembert
167,0.791713,0.834187,0.800989,0.791713,perturb_da,google/rembert
168,0.791713,0.834187,0.799223,0.791713,perturb_denn_in_questions,google/rembert
169,0.791713,0.834187,0.800989,0.791713,perturb_double_article,google/rembert
170,0.791713,0.834187,0.800989,0.791713,perturb_existential_clause,google/rembert
171,0.791713,0.834187,0.800989,0.791713,perturb_genitive_to_dativ,google/rembert
172,0.791713,0.834187,0.799647,0.791713,perturb_in,google/rembert
173,0.791713,0.834187,0.799647,0.792833,perturb_nach,google/rembert
174,0.791713,0.834187,0.800989,0.791713,perturb_negative_concord,google/rembert
175,0.791713,0.834187,0.800989,0.791713,perturb_possesive_genitive,google/rembert
176,0.791713,0.834187,0.80113,0.791713,perturb_relative_pronoun,google/rembert
177,0.791713,0.834187,0.801272,0.792833,perturb_schwa_elision_in_verbs,google/rembert
178,0.791713,0.834187,0.800989,0.791713,perturb_swap_name,google/rembert
179,0.791713,0.834187,0.723547,0.791713,perturb_tun_imperativ,google/rembert
180,0.75252,0.58405,0.564959,0.75252,perturb_2_verb_clusters,distilbert-base-multilingual-cased
181,0.75252,0.58405,0.564442,0.75252,perturb_als_in_comparative_constructions,distilbert-base-multilingual-cased
182,0.75252,0.58405,0.543906,0.74916,perturb_am_infinitive,distilbert-base-multilingual-cased
183,0.75252,0.58405,0.564535,0.75252,perturb_article_before_personal_name,distilbert-base-multilingual-cased
184,0.75252,0.58405,0.547678,0.75252,perturb_contracted_verb_and_pronoun,distilbert-base-multilingual-cased
185,0.75252,0.58405,0.564535,0.75252,perturb_da,distilbert-base-multilingual-cased
186,0.75252,0.58405,0.563213,0.75252,perturb_denn_in_questions,distilbert-base-multilingual-cased
187,0.75252,0.58405,0.564535,0.75252,perturb_double_article,distilbert-base-multilingual-cased
188,0.75252,0.58405,0.564535,0.75252,perturb_existential_clause,distilbert-base-multilingual-cased
189,0.75252,0.58405,0.564535,0.75252,perturb_genitive_to_dativ,distilbert-base-multilingual-cased
190,0.75252,0.58405,0.56577,0.75252,perturb_in,distilbert-base-multilingual-cased
191,0.75252,0.58405,0.564026,0.75252,perturb_nach,distilbert-base-multilingual-cased
192,0.75252,0.58405,0.564535,0.75252,perturb_negative_concord,distilbert-base-multilingual-cased
193,0.75252,0.58405,0.564535,0.75252,perturb_possesive_genitive,distilbert-base-multilingual-cased
194,0.75252,0.58405,0.564671,0.75252,perturb_relative_pronoun,distilbert-base-multilingual-cased
195,0.75252,0.58405,0.564383,0.754759,perturb_schwa_elision_in_verbs,distilbert-base-multilingual-cased
196,0.75252,0.58405,0.564535,0.75252,perturb_swap_name,distilbert-base-multilingual-cased
197,0.75252,0.58405,0.51316,0.74916,perturb_tun_imperativ,distilbert-base-multilingual-cased
198,0.787234,0.806299,0.775853,0.787234,perturb_2_verb_clusters,microsoft/mdeberta-v3-base
199,0.787234,0.806299,0.775853,0.787234,perturb_als_in_comparative_constructions,microsoft/mdeberta-v3-base
200,0.787234,0.806299,0.749388,0.783875,perturb_am_infinitive,microsoft/mdeberta-v3-base
201,0.787234,0.806299,0.775853,0.787234,perturb_article_before_personal_name,microsoft/mdeberta-v3-base
202,0.787234,0.806299,0.753456,0.787234,perturb_contracted_verb_and_pronoun,microsoft/mdeberta-v3-base
203,0.787234,0.806299,0.775853,0.787234,perturb_da,microsoft/mdeberta-v3-base
204,0.787234,0.806299,0.774103,0.787234,perturb_denn_in_questions,microsoft/mdeberta-v3-base
205,0.787234,0.806299,0.775853,0.787234,perturb_double_article,microsoft/mdeberta-v3-base
206,0.787234,0.806299,0.775853,0.787234,perturb_existential_clause,microsoft/mdeberta-v3-base
207,0.787234,0.806299,0.775853,0.787234,perturb_genitive_to_dativ,microsoft/mdeberta-v3-base
208,0.787234,0.806299,0.773053,0.787234,perturb_in,microsoft/mdeberta-v3-base
209,0.787234,0.806299,0.776689,0.787234,perturb_nach,microsoft/mdeberta-v3-base
210,0.787234,0.806299,0.775853,0.787234,perturb_negative_concord,microsoft/mdeberta-v3-base
211,0.787234,0.806299,0.775853,0.787234,perturb_possesive_genitive,microsoft/mdeberta-v3-base
212,0.787234,0.806299,0.775853,0.787234,perturb_relative_pronoun,microsoft/mdeberta-v3-base
213,0.787234,0.806299,0.773473,0.787234,perturb_schwa_elision_in_verbs,microsoft/mdeberta-v3-base
214,0.787234,0.806299,0.775853,0.787234,perturb_swap_name,microsoft/mdeberta-v3-base
215,0.787234,0.806299,0.70154,0.788354,perturb_tun_imperativ,microsoft/mdeberta-v3-base
216,0.792833,0.849823,0.815338,0.792833,perturb_2_verb_clusters,google/rembert
217,0.792833,0.849823,0.815338,0.792833,perturb_als_in_comparative_constructions,google/rembert
218,0.792833,0.849823,0.789678,0.789474,perturb_am_infinitive,google/rembert
219,0.792833,0.849823,0.815338,0.792833,perturb_article_before_personal_name,google/rembert
220,0.792833,0.849823,0.790385,0.792833,perturb_contracted_verb_and_pronoun,google/rembert
221,0.792833,0.849823,0.815338,0.792833,perturb_da,google/rembert
222,0.792833,0.849823,0.813571,0.792833,perturb_denn_in_questions,google/rembert
223,0.792833,0.849823,0.815338,0.792833,perturb_double_article,google/rembert
224,0.792833,0.849823,0.815338,0.792833,perturb_existential_clause,google/rembert
225,0.792833,0.849823,0.815338,0.792833,perturb_genitive_to_dativ,google/rembert
226,0.792833,0.849823,0.813925,0.792833,perturb_in,google/rembert
227,0.792833,0.849823,0.814697,0.792833,perturb_nach,google/rembert
228,0.792833,0.849823,0.815338,0.792833,perturb_negative_concord,google/rembert
229,0.792833,0.849823,0.815338,0.792833,perturb_possesive_genitive,google/rembert
230,0.792833,0.849823,0.815129,0.792833,perturb_relative_pronoun,google/rembert
231,0.792833,0.849823,0.815077,0.792833,perturb_schwa_elision_in_verbs,google/rembert
232,0.792833,0.849823,0.815338,0.792833,perturb_swap_name,google/rembert
233,0.792833,0.849823,0.735986,0.791713,perturb_tun_imperativ,google/rembert
234,0.772676,0.639732,0.62062,0.772676,perturb_2_verb_clusters,bert-base-multilingual-cased
235,0.772676,0.639732,0.62062,0.772676,perturb_als_in_comparative_constructions,bert-base-multilingual-cased
236,0.772676,0.639732,0.589837,0.769317,perturb_am_infinitive,bert-base-multilingual-cased
237,0.772676,0.639732,0.62062,0.772676,perturb_article_before_personal_name,bert-base-multilingual-cased
238,0.772676,0.639732,0.600168,0.772676,perturb_contracted_verb_and_pronoun,bert-base-multilingual-cased
239,0.772676,0.639732,0.62062,0.772676,perturb_da,bert-base-multilingual-cased
240,0.772676,0.639732,0.618944,0.772676,perturb_denn_in_questions,bert-base-multilingual-cased
241,0.772676,0.639732,0.62062,0.772676,perturb_double_article,bert-base-multilingual-cased
242,0.772676,0.639732,0.62062,0.772676,perturb_existential_clause,bert-base-multilingual-cased
243,0.772676,0.639732,0.62062,0.772676,perturb_genitive_to_dativ,bert-base-multilingual-cased
244,0.772676,0.639732,0.619104,0.772676,perturb_in,bert-base-multilingual-cased
245,0.772676,0.639732,0.602406,0.772676,perturb_nach,bert-base-multilingual-cased
246,0.772676,0.639732,0.62062,0.772676,perturb_negative_concord,bert-base-multilingual-cased
247,0.772676,0.639732,0.62062,0.772676,perturb_possesive_genitive,bert-base-multilingual-cased
248,0.772676,0.639732,0.619742,0.772676,perturb_relative_pronoun,bert-base-multilingual-cased
249,0.772676,0.639732,0.621222,0.774916,perturb_schwa_elision_in_verbs,bert-base-multilingual-cased
250,0.772676,0.639732,0.62062,0.772676,perturb_swap_name,bert-base-multilingual-cased
251,0.772676,0.639732,0.563442,0.767077,perturb_tun_imperativ,bert-base-multilingual-cased
252,0.704367,0.691495,0.665743,0.704367,perturb_2_verb_clusters,microsoft/Multilingual-MiniLM-L12-H384
253,0.704367,0.691495,0.665743,0.704367,perturb_als_in_comparative_constructions,microsoft/Multilingual-MiniLM-L12-H384
254,0.704367,0.691495,0.644471,0.704367,perturb_am_infinitive,microsoft/Multilingual-MiniLM-L12-H384
255,0.704367,0.691495,0.665743,0.704367,perturb_article_before_personal_name,microsoft/Multilingual-MiniLM-L12-H384
256,0.704367,0.691495,0.645999,0.704367,perturb_contracted_verb_and_pronoun,microsoft/Multilingual-MiniLM-L12-H384
257,0.704367,0.691495,0.665743,0.704367,perturb_da,microsoft/Multilingual-MiniLM-L12-H384
258,0.704367,0.691495,0.664011,0.704367,perturb_denn_in_questions,microsoft/Multilingual-MiniLM-L12-H384
259,0.704367,0.691495,0.665743,0.704367,perturb_double_article,microsoft/Multilingual-MiniLM-L12-H384
260,0.704367,0.691495,0.665743,0.704367,perturb_existential_clause,microsoft/Multilingual-MiniLM-L12-H384
261,0.704367,0.691495,0.665743,0.704367,perturb_genitive_to_dativ,microsoft/Multilingual-MiniLM-L12-H384
262,0.704367,0.691495,0.663777,0.704367,perturb_in,microsoft/Multilingual-MiniLM-L12-H384
263,0.704367,0.691495,0.667245,0.703247,perturb_nach,microsoft/Multilingual-MiniLM-L12-H384
264,0.704367,0.691495,0.665743,0.704367,perturb_negative_concord,microsoft/Multilingual-MiniLM-L12-H384
265,0.704367,0.691495,0.665743,0.704367,perturb_possesive_genitive,microsoft/Multilingual-MiniLM-L12-H384
266,0.704367,0.691495,0.665743,0.704367,perturb_relative_pronoun,microsoft/Multilingual-MiniLM-L12-H384
267,0.704367,0.691495,0.66632,0.704367,perturb_schwa_elision_in_verbs,microsoft/Multilingual-MiniLM-L12-H384
268,0.704367,0.691495,0.665743,0.704367,perturb_swap_name,microsoft/Multilingual-MiniLM-L12-H384
269,0.704367,0.691495,0.594454,0.702128,perturb_tun_imperativ,microsoft/Multilingual-MiniLM-L12-H384
270,0.789474,0.757967,0.727993,0.789474,perturb_2_verb_clusters,xlm-roberta-base
271,0.789474,0.757967,0.728338,0.789474,perturb_als_in_comparative_constructions,xlm-roberta-base
272,0.789474,0.757967,0.701049,0.787234,perturb_am_infinitive,xlm-roberta-base
273,0.789474,0.757967,0.727993,0.789474,perturb_article_before_personal_name,xlm-roberta-base
274,0.789474,0.757967,0.707321,0.789474,perturb_contracted_verb_and_pronoun,xlm-roberta-base
275,0.789474,0.757967,0.727993,0.789474,perturb_da,xlm-roberta-base
276,0.789474,0.757967,0.72627,0.789474,perturb_denn_in_questions,xlm-roberta-base
277,0.789474,0.757967,0.727993,0.789474,perturb_double_article,xlm-roberta-base
278,0.789474,0.757967,0.727993,0.789474,perturb_existential_clause,xlm-roberta-base
279,0.789474,0.757967,0.727993,0.789474,perturb_genitive_to_dativ,xlm-roberta-base
280,0.789474,0.757967,0.72336,0.789474,perturb_in,xlm-roberta-base
281,0.789474,0.757967,0.72314,0.789474,perturb_nach,xlm-roberta-base
282,0.789474,0.757967,0.727993,0.789474,perturb_negative_concord,xlm-roberta-base
283,0.789474,0.757967,0.727993,0.789474,perturb_possesive_genitive,xlm-roberta-base
284,0.789474,0.757967,0.727774,0.789474,perturb_relative_pronoun,xlm-roberta-base
285,0.789474,0.757967,0.729753,0.789474,perturb_schwa_elision_in_verbs,xlm-roberta-base
286,0.789474,0.757967,0.727993,0.789474,perturb_swap_name,xlm-roberta-base
287,0.789474,0.757967,0.656454,0.788354,perturb_tun_imperativ,xlm-roberta-base
288,0.772676,0.57404,0.554673,0.772676,perturb_2_verb_clusters,distilbert-base-multilingual-cased
289,0.772676,0.57404,0.554861,0.772676,perturb_als_in_comparative_constructions,distilbert-base-multilingual-cased
290,0.772676,0.57404,0.526701,0.773796,perturb_am_infinitive,distilbert-base-multilingual-cased
291,0.772676,0.57404,0.554861,0.772676,perturb_article_before_personal_name,distilbert-base-multilingual-cased
292,0.772676,0.57404,0.536849,0.772676,perturb_contracted_verb_and_pronoun,distilbert-base-multilingual-cased
