,intact_intent-acc.,intact_slot-f1,slot-f1,intent-acc.,perturbation,transformer_model
182,0.848016,0.739677,0.724293,0.845662,perturb_am_infinitive,microsoft/mdeberta-v3-base
183,0.848016,0.739677,0.641842,0.845662,perturb_article_before_personal_name,microsoft/mdeberta-v3-base
184,0.848016,0.739677,0.701024,0.84768,perturb_contracted_verb_and_pronoun,microsoft/mdeberta-v3-base
185,0.848016,0.739677,0.736445,0.848016,perturb_da,microsoft/mdeberta-v3-base
186,0.848016,0.739677,0.571429,0.845326,perturb_denn_in_questions,microsoft/mdeberta-v3-base
187,0.848016,0.739677,0.736445,0.848016,perturb_double_article,microsoft/mdeberta-v3-base
188,0.848016,0.739677,0.736445,0.848016,perturb_existential_clause,microsoft/mdeberta-v3-base
189,0.848016,0.739677,0.722602,0.846335,perturb_genitive_to_dativ,microsoft/mdeberta-v3-base
190,0.848016,0.739677,0.735859,0.846335,perturb_in,microsoft/mdeberta-v3-base
191,0.848016,0.739677,0.736351,0.84768,perturb_nach,microsoft/mdeberta-v3-base
192,0.848016,0.739677,0.736086,0.848016,perturb_negative_concord,microsoft/mdeberta-v3-base
193,0.848016,0.739677,0.733441,0.848016,perturb_possesive_genitive,microsoft/mdeberta-v3-base
194,0.848016,0.739677,0.736445,0.848016,perturb_relative_pronoun,microsoft/mdeberta-v3-base
195,0.848016,0.739677,0.738959,0.844317,perturb_schwa_elision_in_verbs,microsoft/mdeberta-v3-base
196,0.848016,0.739677,0.670987,0.798924,perturb_swap_name,microsoft/mdeberta-v3-base
197,0.848016,0.739677,0.648155,0.836247,perturb_tun_imperativ,microsoft/mdeberta-v3-base
198,0.761601,0.662399,0.65777,0.760928,perturb_2_verb_clusters,xlm-roberta-base
199,0.761601,0.662399,0.659228,0.761601,perturb_als_in_comparative_constructions,xlm-roberta-base
200,0.761601,0.662399,0.645681,0.758238,perturb_am_infinitive,xlm-roberta-base
201,0.761601,0.662399,0.571272,0.759247,perturb_article_before_personal_name,xlm-roberta-base
202,0.761601,0.662399,0.62644,0.759247,perturb_contracted_verb_and_pronoun,xlm-roberta-base
203,0.761601,0.662399,0.659108,0.761601,perturb_da,xlm-roberta-base
204,0.761601,0.662399,0.506116,0.757902,perturb_denn_in_questions,xlm-roberta-base
205,0.761601,0.662399,0.659108,0.761601,perturb_double_article,xlm-roberta-base
206,0.761601,0.662399,0.659108,0.761601,perturb_existential_clause,xlm-roberta-base
207,0.761601,0.662399,0.645491,0.760928,perturb_genitive_to_dativ,xlm-roberta-base
208,0.761601,0.662399,0.657007,0.760256,perturb_in,xlm-roberta-base
209,0.761601,0.662399,0.656891,0.761264,perturb_nach,xlm-roberta-base
210,0.761601,0.662399,0.658135,0.761937,perturb_negative_concord,xlm-roberta-base
211,0.761601,0.662399,0.657159,0.761601,perturb_possesive_genitive,xlm-roberta-base
212,0.761601,0.662399,0.659108,0.761601,perturb_relative_pronoun,xlm-roberta-base
213,0.761601,0.662399,0.658746,0.755548,perturb_schwa_elision_in_verbs,xlm-roberta-base
214,0.761601,0.662399,0.595003,0.7115,perturb_swap_name,xlm-roberta-base
215,0.761601,0.662399,0.585213,0.751177,perturb_tun_imperativ,xlm-roberta-base
216,0.840619,0.727501,0.722731,0.840619,perturb_2_verb_clusters,google/rembert
217,0.840619,0.727501,0.722701,0.840619,perturb_als_in_comparative_constructions,google/rembert
218,0.840619,0.727501,0.712921,0.83692,perturb_am_infinitive,google/rembert
219,0.840619,0.727501,0.632638,0.83961,perturb_article_before_personal_name,google/rembert
220,0.840619,0.727501,0.688925,0.840282,perturb_contracted_verb_and_pronoun,google/rembert
221,0.840619,0.727501,0.722931,0.840619,perturb_da,google/rembert
222,0.840619,0.727501,0.561366,0.841627,perturb_denn_in_questions,google/rembert
223,0.840619,0.727501,0.722931,0.840619,perturb_double_article,google/rembert
224,0.840619,0.727501,0.722931,0.840619,perturb_existential_clause,google/rembert
225,0.840619,0.727501,0.709747,0.840282,perturb_genitive_to_dativ,google/rembert
226,0.840619,0.727501,0.720115,0.840282,perturb_in,google/rembert
227,0.840619,0.727501,0.722701,0.840619,perturb_nach,google/rembert
228,0.840619,0.727501,0.722342,0.840282,perturb_negative_concord,google/rembert
229,0.840619,0.727501,0.721594,0.840619,perturb_possesive_genitive,google/rembert
230,0.840619,0.727501,0.722931,0.840619,perturb_relative_pronoun,google/rembert
231,0.840619,0.727501,0.725543,0.835239,perturb_schwa_elision_in_verbs,google/rembert
232,0.840619,0.727501,0.659295,0.79657,perturb_swap_name,google/rembert
233,0.840619,0.727501,0.6417,0.827169,perturb_tun_imperativ,google/rembert
234,0.577673,0.553208,0.550708,0.578682,perturb_2_verb_clusters,microsoft/Multilingual-MiniLM-L12-H384
235,0.577673,0.553208,0.550601,0.577673,perturb_als_in_comparative_constructions,microsoft/Multilingual-MiniLM-L12-H384
236,0.577673,0.553208,0.542031,0.575319,perturb_am_infinitive,microsoft/Multilingual-MiniLM-L12-H384
237,0.577673,0.553208,0.469788,0.577337,perturb_article_before_personal_name,microsoft/Multilingual-MiniLM-L12-H384
238,0.577673,0.553208,0.521469,0.573638,perturb_contracted_verb_and_pronoun,microsoft/Multilingual-MiniLM-L12-H384
239,0.577673,0.553208,0.550601,0.577337,perturb_da,microsoft/Multilingual-MiniLM-L12-H384
240,0.577673,0.553208,0.410943,0.577673,perturb_denn_in_questions,microsoft/Multilingual-MiniLM-L12-H384
241,0.577673,0.553208,0.550601,0.577673,perturb_double_article,microsoft/Multilingual-MiniLM-L12-H384
242,0.577673,0.553208,0.550601,0.577673,perturb_existential_clause,microsoft/Multilingual-MiniLM-L12-H384
243,0.577673,0.553208,0.541546,0.575319,perturb_genitive_to_dativ,microsoft/Multilingual-MiniLM-L12-H384
244,0.577673,0.553208,0.546304,0.577001,perturb_in,microsoft/Multilingual-MiniLM-L12-H384
245,0.577673,0.553208,0.549476,0.577337,perturb_nach,microsoft/Multilingual-MiniLM-L12-H384
246,0.577673,0.553208,0.550107,0.577673,perturb_negative_concord,microsoft/Multilingual-MiniLM-L12-H384
247,0.577673,0.553208,0.548275,0.577673,perturb_possesive_genitive,microsoft/Multilingual-MiniLM-L12-H384
248,0.577673,0.553208,0.550601,0.577673,perturb_relative_pronoun,microsoft/Multilingual-MiniLM-L12-H384
249,0.577673,0.553208,0.554217,0.574983,perturb_schwa_elision_in_verbs,microsoft/Multilingual-MiniLM-L12-H384
250,0.577673,0.553208,0.486023,0.53228,perturb_swap_name,microsoft/Multilingual-MiniLM-L12-H384
251,0.577673,0.553208,0.493339,0.589106,perturb_tun_imperativ,microsoft/Multilingual-MiniLM-L12-H384
252,0.466375,0.41314,0.40989,0.466711,perturb_2_verb_clusters,distilbert-base-multilingual-cased
253,0.466375,0.41314,0.411208,0.466375,perturb_als_in_comparative_constructions,distilbert-base-multilingual-cased
254,0.466375,0.41314,0.399226,0.464022,perturb_am_infinitive,distilbert-base-multilingual-cased
255,0.466375,0.41314,0.340598,0.466039,perturb_article_before_personal_name,distilbert-base-multilingual-cased
256,0.466375,0.41314,0.393822,0.466375,perturb_contracted_verb_and_pronoun,distilbert-base-multilingual-cased
257,0.466375,0.41314,0.410742,0.466375,perturb_da,distilbert-base-multilingual-cased
258,0.466375,0.41314,0.313355,0.46772,perturb_denn_in_questions,distilbert-base-multilingual-cased
259,0.466375,0.41314,0.411049,0.466375,perturb_double_article,distilbert-base-multilingual-cased
260,0.466375,0.41314,0.411049,0.466375,perturb_existential_clause,distilbert-base-multilingual-cased
261,0.466375,0.41314,0.407464,0.464358,perturb_genitive_to_dativ,distilbert-base-multilingual-cased
262,0.466375,0.41314,0.402724,0.464022,perturb_in,distilbert-base-multilingual-cased
263,0.466375,0.41314,0.40859,0.465367,perturb_nach,distilbert-base-multilingual-cased
264,0.466375,0.41314,0.411049,0.466375,perturb_negative_concord,distilbert-base-multilingual-cased
265,0.466375,0.41314,0.409266,0.466711,perturb_possesive_genitive,distilbert-base-multilingual-cased
266,0.466375,0.41314,0.411049,0.466375,perturb_relative_pronoun,distilbert-base-multilingual-cased
267,0.466375,0.41314,0.400153,0.461668,perturb_schwa_elision_in_verbs,distilbert-base-multilingual-cased
268,0.466375,0.41314,0.356153,0.429388,perturb_swap_name,distilbert-base-multilingual-cased
269,0.466375,0.41314,0.362387,0.442838,perturb_tun_imperativ,distilbert-base-multilingual-cased
270,0.453262,0.431768,0.430875,0.45427,perturb_2_verb_clusters,distilbert-base-multilingual-cased
271,0.453262,0.431768,0.431278,0.453262,perturb_als_in_comparative_constructions,distilbert-base-multilingual-cased
272,0.453262,0.431768,0.421243,0.447545,perturb_am_infinitive,distilbert-base-multilingual-cased
273,0.453262,0.431768,0.362794,0.451244,perturb_article_before_personal_name,distilbert-base-multilingual-cased
274,0.453262,0.431768,0.41218,0.453934,perturb_contracted_verb_and_pronoun,distilbert-base-multilingual-cased
275,0.453262,0.431768,0.431278,0.453262,perturb_da,distilbert-base-multilingual-cased
276,0.453262,0.431768,0.316788,0.456624,perturb_denn_in_questions,distilbert-base-multilingual-cased
277,0.453262,0.431768,0.431278,0.453262,perturb_double_article,distilbert-base-multilingual-cased
278,0.453262,0.431768,0.431278,0.453262,perturb_existential_clause,distilbert-base-multilingual-cased
279,0.453262,0.431768,0.425933,0.45158,perturb_genitive_to_dativ,distilbert-base-multilingual-cased
280,0.453262,0.431768,0.424635,0.450908,perturb_in,distilbert-base-multilingual-cased
281,0.453262,0.431768,0.430502,0.45158,perturb_nach,distilbert-base-multilingual-cased
282,0.453262,0.431768,0.431278,0.453262,perturb_negative_concord,distilbert-base-multilingual-cased
283,0.453262,0.431768,0.427564,0.453262,perturb_possesive_genitive,distilbert-base-multilingual-cased
284,0.453262,0.431768,0.431278,0.453262,perturb_relative_pronoun,distilbert-base-multilingual-cased
285,0.453262,0.431768,0.424768,0.45158,perturb_schwa_elision_in_verbs,distilbert-base-multilingual-cased
286,0.453262,0.431768,0.373939,0.420646,perturb_swap_name,distilbert-base-multilingual-cased
287,0.453262,0.431768,0.383477,0.426698,perturb_tun_imperativ,distilbert-base-multilingual-cased
288,0.602219,0.538892,0.537037,0.601883,perturb_2_verb_clusters,microsoft/Multilingual-MiniLM-L12-H384
289,0.602219,0.538892,0.536962,0.602219,perturb_als_in_comparative_constructions,microsoft/Multilingual-MiniLM-L12-H384
290,0.602219,0.538892,0.528207,0.595831,perturb_am_infinitive,microsoft/Multilingual-MiniLM-L12-H384
291,0.602219,0.538892,0.456888,0.599193,perturb_article_before_personal_name,microsoft/Multilingual-MiniLM-L12-H384
292,0.602219,0.538892,0.508324,0.597848,perturb_contracted_verb_and_pronoun,microsoft/Multilingual-MiniLM-L12-H384
293,0.602219,0.538892,0.536858,0.602219,perturb_da,microsoft/Multilingual-MiniLM-L12-H384
294,0.602219,0.538892,0.404799,0.599866,perturb_denn_in_questions,microsoft/Multilingual-MiniLM-L12-H384
295,0.602219,0.538892,0.536858,0.602219,perturb_double_article,microsoft/Multilingual-MiniLM-L12-H384
