,intact_intent-acc.,intact_slot-f1,slot-f1,intent-acc.,transformer_model
224,0.816005,0.846421,0.768356,0.779526,google/mt5-base
225,0.816005,0.845944,0.768356,0.779526,google/mt5-base
226,0.815093,0.851496,0.768356,0.779526,google/mt5-base
227,0.816005,0.852205,0.768356,0.779526,google/mt5-base
228,0.816005,0.852205,0.768356,0.779526,google/mt5-base
229,0.810078,0.810747,0.768356,0.779526,google/mt5-base
230,0.815321,0.842331,0.768356,0.779526,google/mt5-base
231,0.816005,0.846859,0.768356,0.779526,google/mt5-base
232,0.816005,0.852205,0.768356,0.779526,google/mt5-base
233,0.816233,0.829978,0.768356,0.779526,google/mt5-base
234,0.815777,0.84521,0.768356,0.779526,google/mt5-base
235,0.816005,0.852205,0.768356,0.779526,google/mt5-base
236,0.816461,0.851567,0.768356,0.779526,google/mt5-base
237,0.816005,0.852205,0.768356,0.779526,google/mt5-base
238,0.816917,0.829307,0.768356,0.779526,google/mt5-base
239,0.816005,0.852205,0.768356,0.779526,google/mt5-base
240,0.812585,0.854203,0.768356,0.779526,google/mt5-base
241,0.965116,0.87211,0.75592,0.935933,xlm-roberta-base
242,0.934793,0.410739,0.75592,0.935933,xlm-roberta-base
243,0.9658,0.865174,0.75592,0.935933,xlm-roberta-base
244,0.965572,0.864052,0.75592,0.935933,xlm-roberta-base
245,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
246,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
247,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
248,0.939808,0.381077,0.75592,0.935933,xlm-roberta-base
249,0.96466,0.773371,0.75592,0.935933,xlm-roberta-base
250,0.965572,0.854764,0.75592,0.935933,xlm-roberta-base
251,0.965572,0.856805,0.75592,0.935933,xlm-roberta-base
252,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
253,0.9658,0.871629,0.75592,0.935933,xlm-roberta-base
254,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
255,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
256,0.9658,0.86929,0.75592,0.935933,xlm-roberta-base
257,0.9658,0.870851,0.75592,0.935933,xlm-roberta-base
258,0.965572,0.86762,0.75592,0.935933,xlm-roberta-base
259,0.9658,0.871667,0.75592,0.935933,xlm-roberta-base
260,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
261,0.965572,0.877734,0.75592,0.935933,xlm-roberta-base
262,0.965344,0.871613,0.75592,0.935933,xlm-roberta-base
263,0.9658,0.87211,0.75592,0.935933,xlm-roberta-base
264,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
