,intact_intent-acc.,intact_slot-f1,slot-f1,intent-acc.,transformer_model
1201,0.98,0.878631,0.840921,0.942,google/mt5-base
1202,0.98,0.822614,0.840921,0.942,google/mt5-base
1203,0.978,0.873444,0.840921,0.942,google/mt5-base
1204,0.98,0.878631,0.840921,0.942,google/mt5-base
1205,0.98,0.872385,0.840921,0.942,google/mt5-base
1206,0.98,0.878631,0.840921,0.942,google/mt5-base
1207,0.98,0.847071,0.840921,0.942,google/mt5-base
1208,0.98,0.878631,0.840921,0.942,google/mt5-base
1209,0.98,0.877593,0.840921,0.942,google/mt5-base
1210,0.992,0.865936,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1211,0.972,0.373922,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1212,0.992,0.835574,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1213,0.992,0.870466,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1214,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1215,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1216,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1217,0.972,0.318511,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1218,0.992,0.795443,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1219,0.992,0.833161,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1220,0.992,0.866321,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1221,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1222,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1223,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1224,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1225,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1226,0.992,0.872539,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1227,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1228,0.992,0.874028,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1229,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1230,0.992,0.876684,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1231,0.992,0.868394,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1232,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1233,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1234,0.992,0.874935,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1235,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1236,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1237,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1238,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1239,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1240,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1241,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1242,0.992,0.835233,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1243,0.992,0.872991,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1244,0.992,0.871102,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1245,0.992,0.806218,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1246,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1247,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1248,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1249,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1250,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1251,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1252,0.992,0.868666,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1253,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1254,0.992,0.854922,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1255,0.992,0.862176,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1256,0.99,0.837474,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1257,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1258,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1259,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1260,0.992,0.79855,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1261,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1262,0.992,0.821833,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1263,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1264,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1265,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1266,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1267,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1268,0.992,0.843249,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1269,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1270,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1271,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1272,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1273,0.992,0.748187,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1274,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1275,0.938,0.357399,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1276,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1277,0.992,0.871503,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1278,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1279,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1280,0.992,0.864249,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1281,0.992,0.835233,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1282,0.992,0.872087,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1283,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1284,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1285,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1286,0.992,0.773057,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1287,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1288,0.992,0.857291,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1289,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1290,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1291,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1292,0.992,0.874611,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1293,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1294,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1295,0.992,0.866321,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1296,0.992,0.86943,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1297,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1298,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1299,0.992,0.868394,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1300,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1301,0.992,0.862176,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1302,0.992,0.879668,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1303,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1304,0.992,0.952776,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1305,0.992,0.786799,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1306,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1307,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1308,0.992,0.871503,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1309,0.972,0.373922,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1310,0.992,0.727838,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1311,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1312,0.992,0.872539,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1313,0.992,0.872671,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1314,0.992,0.86943,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1315,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1316,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1317,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1318,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1319,0.99,0.837908,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1320,0.992,0.852227,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1321,0.992,0.872539,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1322,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1323,0.992,0.817617,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1324,0.992,0.868394,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1325,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1326,0.992,0.867155,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1327,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1328,0.992,0.842051,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1329,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1330,0.992,0.873575,0.790359,0.972,microsoft/Multilingual-MiniLM-L12-H384
1331,0.734,0.846986,0.784394,0.496,ai-forever/mGPT
1332,0.496,0.35527,0.784394,0.496,ai-forever/mGPT
1333,0.734,0.808101,0.784394,0.496,ai-forever/mGPT
1334,0.734,0.850128,0.784394,0.496,ai-forever/mGPT
1335,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1336,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1337,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1338,0.386,0.303245,0.784394,0.496,ai-forever/mGPT
1339,0.722,0.775115,0.784394,0.496,ai-forever/mGPT
1340,0.734,0.812276,0.784394,0.496,ai-forever/mGPT
1341,0.734,0.845603,0.784394,0.496,ai-forever/mGPT
1342,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1343,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1344,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1345,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1346,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1347,0.734,0.852174,0.784394,0.496,ai-forever/mGPT
1348,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1349,0.734,0.853634,0.784394,0.496,ai-forever/mGPT
1350,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1351,0.734,0.852761,0.784394,0.496,ai-forever/mGPT
1352,0.734,0.848082,0.784394,0.496,ai-forever/mGPT
1353,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1354,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1355,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1356,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1357,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1358,0.734,0.847648,0.784394,0.496,ai-forever/mGPT
1359,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1360,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1361,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1362,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1363,0.734,0.814322,0.784394,0.496,ai-forever/mGPT
1364,0.734,0.851586,0.784394,0.496,ai-forever/mGPT
1365,0.732,0.844695,0.784394,0.496,ai-forever/mGPT
1366,0.734,0.772614,0.784394,0.496,ai-forever/mGPT
1367,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1368,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1369,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1370,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1371,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1372,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1373,0.734,0.836382,0.784394,0.496,ai-forever/mGPT
1374,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1375,0.734,0.832399,0.784394,0.496,ai-forever/mGPT
1376,0.734,0.841513,0.784394,0.496,ai-forever/mGPT
1377,0.712,0.813232,0.784394,0.496,ai-forever/mGPT
1378,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1379,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1380,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1381,0.724,0.777155,0.784394,0.496,ai-forever/mGPT
1382,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1383,0.734,0.800809,0.784394,0.496,ai-forever/mGPT
1384,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1385,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1386,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1387,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1388,0.734,0.852174,0.784394,0.496,ai-forever/mGPT
1389,0.734,0.827551,0.784394,0.496,ai-forever/mGPT
1390,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1391,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1392,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1393,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1394,0.666,0.732481,0.784394,0.496,ai-forever/mGPT
1395,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1396,0.372,0.3353,0.784394,0.496,ai-forever/mGPT
1397,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1398,0.734,0.851151,0.784394,0.496,ai-forever/mGPT
1399,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1400,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1401,0.734,0.845013,0.784394,0.496,ai-forever/mGPT
1402,0.734,0.808122,0.784394,0.496,ai-forever/mGPT
1403,0.734,0.852174,0.784394,0.496,ai-forever/mGPT
1404,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1405,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1406,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1407,0.734,0.754987,0.784394,0.496,ai-forever/mGPT
1408,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1409,0.724,0.836735,0.784394,0.496,ai-forever/mGPT
1410,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1411,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1412,0.734,0.851738,0.784394,0.496,ai-forever/mGPT
1413,0.734,0.846271,0.784394,0.496,ai-forever/mGPT
1414,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1415,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1416,0.734,0.848082,0.784394,0.496,ai-forever/mGPT
1417,0.734,0.848237,0.784394,0.496,ai-forever/mGPT
1418,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1419,0.734,0.852174,0.784394,0.496,ai-forever/mGPT
1420,0.734,0.848082,0.784394,0.496,ai-forever/mGPT
1421,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1422,0.734,0.841944,0.784394,0.496,ai-forever/mGPT
1423,0.734,0.857436,0.784394,0.496,ai-forever/mGPT
1424,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1425,0.734,0.942149,0.784394,0.496,ai-forever/mGPT
1426,0.732,0.769071,0.784394,0.496,ai-forever/mGPT
1427,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1428,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1429,0.732,0.851586,0.784394,0.496,ai-forever/mGPT
1430,0.496,0.35527,0.784394,0.496,ai-forever/mGPT
1431,0.734,0.706905,0.784394,0.496,ai-forever/mGPT
1432,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1433,0.734,0.85422,0.784394,0.496,ai-forever/mGPT
1434,0.734,0.852761,0.784394,0.496,ai-forever/mGPT
1435,0.734,0.849105,0.784394,0.496,ai-forever/mGPT
1436,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1437,0.734,0.853634,0.784394,0.496,ai-forever/mGPT
1438,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1439,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1440,0.712,0.81489,0.784394,0.496,ai-forever/mGPT
1441,0.734,0.837186,0.784394,0.496,ai-forever/mGPT
1442,0.734,0.852174,0.784394,0.496,ai-forever/mGPT
1443,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1444,0.718,0.796939,0.784394,0.496,ai-forever/mGPT
1445,0.734,0.849105,0.784394,0.496,ai-forever/mGPT
1446,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1447,0.734,0.845041,0.784394,0.496,ai-forever/mGPT
1448,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1449,0.734,0.826707,0.784394,0.496,ai-forever/mGPT
1450,0.734,0.853197,0.784394,0.496,ai-forever/mGPT
1451,0.716,0.853197,0.784394,0.496,ai-forever/mGPT
1452,0.688,0.844765,0.792029,0.472,ai-forever/mGPT
1453,0.472,0.35665,0.792029,0.472,ai-forever/mGPT
1454,0.688,0.806288,0.792029,0.472,ai-forever/mGPT
1455,0.688,0.848361,0.792029,0.472,ai-forever/mGPT
1456,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1457,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1458,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1459,0.354,0.30999,0.792029,0.472,ai-forever/mGPT
1460,0.676,0.774029,0.792029,0.472,ai-forever/mGPT
1461,0.688,0.810451,0.792029,0.472,ai-forever/mGPT
1462,0.688,0.844262,0.792029,0.472,ai-forever/mGPT
1463,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1464,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1465,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1466,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1467,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1468,0.688,0.85041,0.792029,0.472,ai-forever/mGPT
1469,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1470,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1471,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1472,0.688,0.854946,0.792029,0.472,ai-forever/mGPT
1473,0.688,0.846311,0.792029,0.472,ai-forever/mGPT
1474,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1475,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1476,0.688,0.853634,0.792029,0.472,ai-forever/mGPT
1477,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1478,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1479,0.688,0.84895,0.792029,0.472,ai-forever/mGPT
1480,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1481,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1482,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1483,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1484,0.688,0.8125,0.792029,0.472,ai-forever/mGPT
1485,0.688,0.850846,0.792029,0.472,ai-forever/mGPT
1486,0.686,0.840103,0.792029,0.472,ai-forever/mGPT
1487,0.688,0.770155,0.792029,0.472,ai-forever/mGPT
1488,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1489,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1490,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1491,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1492,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1493,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1494,0.688,0.838677,0.792029,0.472,ai-forever/mGPT
1495,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1496,0.688,0.829169,0.792029,0.472,ai-forever/mGPT
1497,0.688,0.840164,0.792029,0.472,ai-forever/mGPT
1498,0.668,0.814549,0.792029,0.472,ai-forever/mGPT
1499,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1500,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1501,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1502,0.678,0.776471,0.792029,0.472,ai-forever/mGPT
1503,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1504,0.688,0.797372,0.792029,0.472,ai-forever/mGPT
1505,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1506,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1507,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1508,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1509,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1510,0.688,0.823951,0.792029,0.472,ai-forever/mGPT
1511,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1512,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1513,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1514,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1515,0.618,0.729882,0.792029,0.472,ai-forever/mGPT
1516,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1517,0.338,0.3322,0.792029,0.472,ai-forever/mGPT
1518,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1519,0.688,0.849821,0.792029,0.472,ai-forever/mGPT
1520,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1521,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1522,0.688,0.841351,0.792029,0.472,ai-forever/mGPT
1523,0.688,0.8125,0.792029,0.472,ai-forever/mGPT
1524,0.688,0.85041,0.792029,0.472,ai-forever/mGPT
1525,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1526,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1527,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1528,0.688,0.752049,0.792029,0.472,ai-forever/mGPT
1529,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1530,0.682,0.834783,0.792029,0.472,ai-forever/mGPT
1531,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1532,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1533,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1534,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1535,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1536,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1537,0.684,0.845287,0.792029,0.472,ai-forever/mGPT
1538,0.688,0.848361,0.792029,0.472,ai-forever/mGPT
1539,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1540,0.688,0.850846,0.792029,0.472,ai-forever/mGPT
1541,0.688,0.846311,0.792029,0.472,ai-forever/mGPT
1542,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1543,0.688,0.840164,0.792029,0.472,ai-forever/mGPT
1544,0.688,0.855527,0.792029,0.472,ai-forever/mGPT
1545,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1546,0.688,0.937759,0.792029,0.472,ai-forever/mGPT
1547,0.686,0.776213,0.792029,0.472,ai-forever/mGPT
1548,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1549,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1550,0.686,0.849385,0.792029,0.472,ai-forever/mGPT
1551,0.472,0.35665,0.792029,0.472,ai-forever/mGPT
1552,0.688,0.706967,0.792029,0.472,ai-forever/mGPT
1553,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1554,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1555,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1556,0.688,0.847336,0.792029,0.472,ai-forever/mGPT
1557,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1558,0.688,0.85041,0.792029,0.472,ai-forever/mGPT
1559,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1560,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1561,0.668,0.814549,0.792029,0.472,ai-forever/mGPT
1562,0.688,0.827758,0.792029,0.472,ai-forever/mGPT
1563,0.688,0.85041,0.792029,0.472,ai-forever/mGPT
1564,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1565,0.688,0.795095,0.792029,0.472,ai-forever/mGPT
1566,0.688,0.847336,0.792029,0.472,ai-forever/mGPT
1567,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1568,0.688,0.843411,0.792029,0.472,ai-forever/mGPT
1569,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1570,0.688,0.822506,0.792029,0.472,ai-forever/mGPT
1571,0.688,0.851434,0.792029,0.472,ai-forever/mGPT
1572,0.688,0.85041,0.792029,0.472,ai-forever/mGPT
1573,0.724,0.838743,0.776699,0.498,ai-forever/mGPT
1574,0.498,0.350739,0.776699,0.498,ai-forever/mGPT
1575,0.724,0.8,0.776699,0.498,ai-forever/mGPT
1576,0.724,0.843398,0.776699,0.498,ai-forever/mGPT
1577,0.724,0.845445,0.776699,0.498,ai-forever/mGPT
1578,0.724,0.845445,0.776699,0.498,ai-forever/mGPT
1579,0.724,0.845445,0.776699,0.498,ai-forever/mGPT
1580,0.388,0.303526,0.776699,0.498,ai-forever/mGPT
1581,0.708,0.768916,0.776699,0.498,ai-forever/mGPT
1582,0.724,0.804504,0.776699,0.498,ai-forever/mGPT
1583,0.724,0.83828,0.776699,0.498,ai-forever/mGPT
1584,0.724,0.845445,0.776699,0.498,ai-forever/mGPT
1585,0.724,0.845445,0.776699,0.498,ai-forever/mGPT
1586,0.724,0.845445,0.776699,0.498,ai-forever/mGPT
1587,0.724,0.845445,0.776699,0.498,ai-forever/mGPT
1588,0.724,0.845445,0.776699,0.498,ai-forever/mGPT
1589,0.724,0.844422,0.776699,0.498,ai-forever/mGPT
1590,0.724,0.845445,0.776699,0.498,ai-forever/mGPT
1591,0.724,0.845445,0.776699,0.498,ai-forever/mGPT
